Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4257207765,2015-05-04T00:00:00,840.0,,,CA,201512.0,,MITS,PA,RD,22100 ERWIN ST,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4337513246,2018-08-13T00:00:00,1232.0,,,CA,201812.0,,DODG,TK,GN,1919 ALBERTA AVE,906R,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6419417.713759,1817852.80491
4261203166,2015-06-19T00:00:00,1224.0,L250,,CA,10.0,,LEXS,PA,GY,501 LARCHMONT BL N,00456,54.0,88.13B+,METER EXP.,63.0,6463660.9,1851271.4
4331957851,2018-06-18T00:00:00,256.0,554,,CA,201805.0,,FORD,TK,WT,15062 RAYEN STREET,00319,53.0,80.58L,PREFERENTIAL PARKING,68.0,6422628.93851,1907075.044456
4253285934,2015-03-03T00:00:00,1737.0,MV43,,CA,201510.0,,TOYT,PU,WT,12201 VENICE BL,00904,51.0,88.13B+,METER EXP.,63.0,6430955.5,1824479.7
4248636243,2014-12-31T00:00:00,1252.0,PC106,,CA,201502.0,,KIA,PA,WT,4300 PICO BL W,00107,51.0,88.13B+,METER EXP.,63.0,6462282.9,1839996.1
4301751576,2017-02-02T00:00:00,1108.0,,840.0,CA,201702.0,,NISS,PA,SL,700 CROCKER ST S,00667,56.0,80.69C,PARKED OVER TIME LIMIT,58.0,6486787.963515,1836641.6103080001
4274040971,2016-01-14T00:00:00,1359.0,,,CA,201602.0,,MITS,PA,WT,640 ST PAUL AVE,00651,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6482506.6,1841697.9
4301741636,2017-02-02T00:00:00,2143.0,37,,CA,201706.0,,HOND,PA,BK,7044 HAWTHORN AVE,00402,54.0,80.58L,PREFERENTIAL PARKING,68.0,6457779.848859,1859071.6450220002
4282524385,2016-05-05T00:00:00,1229.0,,,CA,201604.0,,LEXS,PA,BK,22808 GAULT ST,00371,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4299949216,2017-01-19T00:00:00,1421.0,,,CA,201711.0,,TOYT,PA,SL,4601 ST ELMO DR,00107,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6459020.803197,1837965.7012389998
4287593586,2016-07-21T00:00:00,1127.0,,,NV,201702.0,,HYUN,PA,SL,2000 MIDVALE AVE,00183,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6429871.6,1839457.5
4266743224,2015-09-10T00:00:00,2146.0,,,CA,201510.0,,FORD,PU,OT,10886 LE CONTE AVE,00111,51.0,80.56E1,WHITE ZONE,58.0,6426941.1,1845855.2
4256649165,2015-04-30T00:00:00,1006.0,,,CA,201603.0,,TOYT,PA,SL,1000 BONNIE BRAE ST,00645,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4264943653,2015-08-19T00:00:00,541.0,,,FL,201608.0,,HYUN,PA,BK,1900 BEDFORD ST,00185,51.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
4286306183,2016-07-05T00:00:00,1916.0,,,CA,201612.0,,MERZ,PA,BK,15501 DEL GADO DRIVE,00309,53.0,22502A,18 IN. CURB/2 WAY,63.0,6418753.1,1875329.4
4268217903,2015-11-02T00:00:00,1210.0,,,CA,201606.0,,DODG,PA,BK,1100 SYCAMORE AVE N,00483,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6457881.1,1855566.6
4344071760,2018-12-13T00:00:00,1227.0,,,CA,201901.0,,GMC,PA,WT,13067 HUBBARD ST,00341,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6435567.885058,1938627.21603
4344841524,2018-12-24T00:00:00,915.0,,,CA,201903.0,,JEEP,PA,BK,1400 BLK CURSON AVE N,00470,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4317828443,2017-10-26T00:00:00,1907.0,82,,CA,201804.0,,BMW,PA,BL,16808 GERMAIN STREET,00301,53.0,80.58L,PREFERENTIAL PARKING,68.0,6411187.937651999,1918105.7049419999
1115018144,2017-03-16T00:00:00,825.0,,,AZ,201607.0,,SAT,PA,GY,FORMOSA/HAWTHORN,Q73,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
4340175372,2018-09-27T00:00:00,1619.0,,1400.0,CA,201810.0,,MERZ,PA,WT,1450 MIDVALE AVE,00402,51.0,80.69C,PARKED OVER TIME LIMIT,58.0,6427761.005971,1842390.642137
4311537775,2017-06-27T00:00:00,1351.0,EN133,,CA,201802.0,,CHRY,PA,WT,4800 LIBBIT AV,00700,53.0,88.13B+,METER EXP.,63.0,6414036.271133,1879863.79807
4342820985,2018-10-30T00:00:00,1019.0,,,CA,201810.0,,HOND,PA,GY,6400 CALHOUN AVE,360R1,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6427945.120633001,1890606.836888
4279651740,2016-04-19T00:00:00,250.0,,,CA,201611.0,,NISS,PA,GY,1255 CONCORD ST S,00611,56.0,80.56E4+,RED ZONE,93.0,6498740.4,1830251.3
4305931523,2017-03-31T00:00:00,1142.0,V17400,,CA,201707.0,,HOND,PA,GO,301 MAIN ST S,00408,51.0,88.13B+,METER EXP.,63.0,6416751.360516001,1821244.522769
4305228970,2017-03-24T00:00:00,1833.0,37,,CA,5.0,,MERZ,PA,WT,7568 DE LONGPRE AVE,00401,54.0,80.58L,PREFERENTIAL PARKING,68.0,6454371.369044,1857576.7584560001
4299272364,2016-12-12T00:00:00,1240.0,V27610,,WI,201704.0,,JEEP,PA,GN,1608 PACIFIC AVE S,00306,51.0,88.13B+,METER EXP.,63.0,6418525.821464,1818220.601088
4330191316,2018-04-20T00:00:00,1421.0,MD424,,CA,201809.0,,HOND,PA,GY,1601 EASTLAKE AV,00672,56.0,88.13B+,METER EXP.,63.0,6498692.0100529995,1846040.7492369998
4294850162,2016-10-04T00:00:00,551.0,,,CA,201610.0,,CHEV,PA,WT,14845 1/2 DELANO STREET,00315,53.0,22500E,BLOCKING DRIVEWAY,68.0,6423668.071167,1889162.8211080001
4276385422,2016-02-08T00:00:00,1017.0,,,CA,201605.0,,HOND,PA,GY,1000 ALFRED DR S,00142,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4318430524,2017-10-11T00:00:00,50.0,,,CA,201710.0,,INFI,PA,SL,5651 WEST MANCHESTER AVENUE,00501,51.0,80.69B,NO PARKING,73.0,6446532.288455,1807982.485211
4313160364,2017-08-04T00:00:00,1207.0,,,CA,201707.0,,TOYT,PA,RD,933 PARKMAN AVE,00445,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6478764.078026,1852433.6332509997
1116068251,2016-11-21T00:00:00,813.0,,,CA,201703.0,,SUBA,PA,GY,2000 W COURT ST,645B,56.0,8069BS,NO PARK/STREET CLEAN,73.0,6480741.770833001,1847471.709873
4288788221,2016-07-26T00:00:00,1838.0,SA25A,,CA,201506.0,,NISS,PA,GY,1725 SUNSET BL,00600,56.0,88.13B+,METER EXP.,63.0,6483342.6,1850623.7
4272149276,2015-12-07T00:00:00,838.0,,,CA,201605.0,,NISS,PA,GY,13715 DESMOND ST,00341,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6430793.9,1921949.9
4321314546,2017-12-09T00:00:00,1603.0,BR27,,CA,201808.0,,MERZ,PA,WT,11661 SAN VICENTE BL,00405,51.0,88.13B+,METER EXP.,63.0,6416066.31895,1841198.9565029999
4346333224,2019-01-10T00:00:00,1046.0,,,CA,201904.0,,LEXS,PA,GY,3538 KELTON AVE,00146,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6435642.950322,1830353.332807
4273076135,2015-12-14T00:00:00,1011.0,,,CA,10.0,,DODG,PU,GY,1110 WESTWOOD BLVD,00154,51.0,5204A-,DISPLAY OF TABS,25.0,99999.0,99999.0
4325052314,2018-01-16T00:00:00,1509.0,,,CA,201809.0,,CADI,PA,BK,5870 OLYMPIC BLVD,103R,51.0,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,6452978.988139,1843500.673542
4305111963,2017-04-27T00:00:00,1211.0,CC1379,,CA,201709.0,,MNNI,PA,GY,600 GRAND AVE N,00600,56.0,88.13B+,METER EXP.,63.0,6484339.729069,1840218.8830380002
4338549180,2018-08-15T00:00:00,842.0,,,CA,201811.0,,FORD,PA,SL,905 VENICE BLVD,00133,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6423929.176667,1820276.618758
4280604974,2016-04-07T00:00:00,1627.0,,,CA,201610.0,,BMW,PA,SL,1663 WEST MARTIN LUTHER KING JUNIOR,00500,55.0,80.70,NO STOPPING/ANTI-GRI,163.0,99999.0,99999.0
4327557205,2018-03-08T00:00:00,1018.0,,,CA,201708.0,,LEXS,PA,RD,9412 YOLANDA AVE,00382,53.0,5204A-,DISPLAY OF TABS,25.0,6398325.777823,1910636.0729919998
4307214402,2017-05-06T00:00:00,1703.0,SV539,,CA,201803.0,,HYUN,PA,RD,1501 GOWER ST,00401,54.0,88.13B+,METER EXP.,63.0,6464094.077059,1858210.3289110002
4285418955,2016-06-27T00:00:00,1139.0,,,TX,201609.0,,NISS,PA,WT,469 42ND ST W,00500,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4258610381,2015-05-05T00:00:00,1012.0,,,CA,201505.0,,FORD,PA,WT,16550 LASSEN ST,00333,53.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
4298698386,2016-11-27T00:00:00,1828.0,37,,VA,201702.0,,HOND,PA,GY,1518 LAUREL CANYON BLVD,00402,54.0,80.58L,PREFERENTIAL PARKING,68.0,6451136.7782769995,1858370.078155
4258018063,2015-05-07T00:00:00,539.0,525,,CA,201506.0,,JEEP,PA,SL,1020 LAKE ST,00111,51.0,80.58L,PREFERENTIAL PARKING,68.0,6422058.4,1823393.7
4258233825,2015-05-07T00:00:00,722.0,,,CA,201503.0,,TOYT,PA,BG,640 LILLIAN WAY,00402,54.0,5204A-,DISPLAY OF TABS,25.0,99999.0,99999.0
4300679025,2017-01-03T00:00:00,1618.0,,,CA,201605.0,,HYUN,PA,GY,13805 SHERMAN WAY,00310,53.0,5204A-,DISPLAY OF TABS,25.0,6430580.708552,1895884.7904580003
1111139105,2016-01-10T00:00:00,2149.0,,,CA,201606.0,,HOND,PA,BK,9300 KIRKSIDE RD,00123,51.0,018,22502A,63.0,6443061.7,1840135.5
4303863476,2017-02-19T00:00:00,424.0,,,CA,201709.0,,DODG,PU,WT,15429 TUPPER ST,00316,53.0,80.69B,NO PARKING,73.0,6420194.319597,1909745.959291
4279960694,2016-04-14T00:00:00,1651.0,HO6603,,CA,201601.0,,HOND,PA,WT,6353 HOLLYWOOD BLVD,00402,54.0,88.13B+,METER EXP.,63.0,6462241.3,1859522.8
4280280395,2016-03-21T00:00:00,1013.0,,,CA,201612.0,,FORD,PU,WT,14205 HAYNES STREET,00361,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6427916.0,1891707.1
4255143594,2015-03-20T00:00:00,1019.0,,,CA,,,FORD,PA,BK,1834 WINONA BLVD,00451,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6470239.0,1860435.9
4300312391,2016-12-20T00:00:00,1701.0,,,CA,9.0,,ISU,CM,WT,550 HILL ST S,00600,56.0,80.61,STANDNG IN ALLEY,68.0,6485190.8810910005,1839963.04419
4311661620,2017-07-27T00:00:00,839.0,,,CA,201711.0,,FORD,VN,WT,4418 CORLISS ST,00676,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6495416.094201,1869256.519009
4334307913,2018-06-26T00:00:00,1728.0,96,,CA,201811.0,,CHRY,PA,BK,1737 SYCAMORE AVE N,402A,54.0,80.58L,PREFERENTIAL PARKING,68.0,6457731.038230998,1859847.311007
4341355664,2018-10-15T00:00:00,1947.0,YO26680,,CA,201908.0,,HOND,PA,BK,5058 MERIDIAN ST,00600,56.0,88.63B+,OFF STR/OVERTIME/MTR,58.0,6499506.15678,1866886.950172
4332523182,2018-05-22T00:00:00,1757.0,LT60A,,TX,,,CHEV,PA,WT,301 2ND ST E,00600,56.0,88.13B+,METER EXP.,63.0,6486945.409748,1841541.415383
4309623500,2017-05-31T00:00:00,1126.0,,,CA,2.0,,MAZD,PA,BL,4621 FERN PL,00632,56.0,80.73.2,EXCEED 72HRS-ST,68.0,6503780.244434,1852353.883481
4303006724,2017-02-28T00:00:00,147.0,,,CA,201612.0,,TOYT,TK,WT,21100 KITTRIDGE STREET,00300,53.0,5204A-,DISPLAY OF TABS,25.0,6382398.4186040005,1892497.172945
4312672184,2017-07-08T00:00:00,1437.0,CB150,,CA,201711.0,,TOYT,PA,GN,1400 HOPE ST S,00651,56.0,88.13B+,METER EXP.,63.0,6480919.625585,1836371.1805009998
4329473175,2018-04-06T00:00:00,1128.0,,,CA,9.0,,OTHR,CM,WT,550 LINDLEY PL,00655,56.0,80.69B,NO PARKING,73.0,6485351.534933999,1839837.5005599998
4340083414,2018-10-01T00:00:00,2105.0,12,,CA,201804.0,,HOND,PA,BK,1070 SANBORN AVE N,00400,54.0,80.58L,PREFERENTIAL PARKING,68.0,6476656.231551998,1855915.454512
4335154316,2018-06-28T00:00:00,1145.0,VW1432A,,CA,201812.0,,SMRT,PA,BL,501 HOOVER ST S,00462,54.0,88.13B+,METER EXP.,63.0,6475557.037045,1846231.863424
4315389315,2017-08-24T00:00:00,1217.0,,,CA,201803.0,,HOND,PA,BK,22028 BASSETT STREET,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6378111.418316,1894104.3762919998
4345533533,2018-12-20T00:00:00,1211.0,,,CA,201904.0,,LEXS,PA,SL,7044 GLADE AVE,00372,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6377786.2700080015,1895209.887937
4308791362,2017-05-18T00:00:00,826.0,,,CA,201804.0,,HOND,PA,PR,651 MARIPOSA AV S,00471,54.0,5200,DISPLAY OF PLATES,25.0,6471048.5444290005,1845207.411387
4345876404,2018-12-17T00:00:00,1226.0,,,CA,201812.0,,FORD,PA,GO,208 SAN JUAN AVE,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6418518.413257,1819006.774417
4333960492,2018-06-06T00:00:00,1021.0,,,CA,201807.0,,LINC,PA,BK,10300 WOODBINE ST,00142,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6437912.833854,1832921.955244
4338280564,2018-08-19T00:00:00,101.0,,,TX,,,FRHT,CM,WT,2800 WESTWOOD BLVD,504B,51.0,80.69B,NO PARKING,73.0,6433459.3679800015,1834805.846276
4264292863,2015-08-04T00:00:00,1109.0,,845.0,CA,201604.0,,CHEV,PA,BL,1335 HOOVER ST S,538C,55.0,80.69C,PARKED OVER TIME LIM,58.0,99999.0,99999.0
4290500185,2016-08-03T00:00:00,1838.0,83,,CA,201706.0,,TOYT,PA,BL,4603 MAUBERT AVE,00403,54.0,80.58L,PREFERENTIAL PARKING,68.0,6473984.8,1858569.9
4280667624,2016-04-22T00:00:00,812.0,,,CA,201606.0,,SUBA,PA,GN,4218 EDENHURST AVENUE,00674,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4306368102,2017-04-01T00:00:00,1146.0,,,AZ,201802.0,,NISS,PA,GY,1407 LUCILE AVE,00462,54.0,22514,FIRE HYDRANT,68.0,6476914.177217,1854938.323659
4249830546,2014-12-30T00:00:00,1328.0,CB2540,,CA,201507.0,,TOYT,PA,WT,701 WALL ST S,6T8,56.0,88.13B+,METER EXP.,63.0,6486374.2,1837732.0
4338189995,2018-08-27T00:00:00,1216.0,,,CA,201908.0,,TOYT,PA,BK,736 SYCAMORE AVE N,00491,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6457748.289969998,1844966.995871
4251559023,2015-02-05T00:00:00,1436.0,,,CA,201510.0,,HOND,PA,SL,3700 JASMINE AV,00165,51.0,5200,DISPLAY OF PLATES,25.0,6439392.0,1831310.9
4319266534,2017-10-20T00:00:00,834.0,WS729,,CA,8.0,,PORS,PA,SL,1701 MIDVALE AV,00158,51.0,88.13B+,METER EXP.,63.0,6428441.8776239995,1841433.3151490001
4250729943,2015-01-15T00:00:00,1015.0,,,NV,201505.0,,RROV,PA,GY,1230 STONER AVE,00151,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6421956.8,1840202.1
4255074493,2015-03-12T00:00:00,1505.0,,,CA,201507.0,,ACUR,PA,BK,645 9TH ST W,00653,56.0,80.69AP+,NO STOP/STANDING,93.0,6438635.1,1780677.4
4263499520,2015-07-22T00:00:00,1253.0,WW2162,,CA,1.0,,NISS,PA,GY,3400 WILSHIRE BL,00456,54.0,88.13B+,METER EXP.,63.0,6471539.8,1844990.9
4327423903,2018-03-19T00:00:00,2014.0,,,CA,201804.0,,FORD,PA,RD,1201 5TH ST E,00600,56.0,80.69B,NO PARKING,73.0,6483074.280859,1842164.7316599998
4276563196,2016-02-17T00:00:00,1112.0,,,CA,201612.0,,NISS,VN,WT,10435 SANTA MONICA BOULEVARD,181R,51.0,80.69B,NO PARKING,73.0,6433011.4,1843458.9
4312531274,2017-07-17T00:00:00,1117.0,,,CA,5.0,,HOND,PA,BL,1352 ALTA VISTA AVE,00487,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6456562.60699023,1857274.26528262
4344003403,2018-12-06T00:00:00,328.0,,,CA,201809.0,,CHEV,PA,WT,3240 LANFRANCO ST,00600,56.0,22514,FIRE HYDRANT,68.0,6500707.46415,1834430.703832
4274573763,2016-01-12T00:00:00,2240.0,,,CA,201606.0,,HOND,PA,GY,7521 LANKERSHIM BOULEVARD,00316,53.0,21211B,BLK BIKE PATH OR LAN,93.0,6444421.0,1897944.8
4291880272,2016-08-09T00:00:00,1135.0,,,CA,201701.0,,JEEP,PA,BK,1120 SANTEE ST S,00677,56.0,80.56E2,YELLOW ZONE,58.0,6483995.6,1836120.1
4329504782,2018-04-02T00:00:00,1219.0,,,CA,201901.0,,TOYT,PA,BK,10100 MONTGOMERY AVE,00382,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6416117.04666704,1915078.17071014
4343351810,2018-12-04T00:00:00,1543.0,,1020.0,CA,201903.0,,NISS,PA,BK,315 LA FAYETTE PARK PL S,00456,54.0,80.69C,PARKED OVER TIME LIMIT,58.0,6476642.268846,1846837.870232
4258164002,2015-05-12T00:00:00,2236.0,,,CA,201509.0,,TOYT,PA,SL,1509 N SCHRADER BLVD,00402,54.0,80.69B,NO PARKING,73.0,6461016.8,1858259.7
4307996755,2017-04-27T00:00:00,822.0,,,CA,201801.0,,CHEV,PA,GY,3668 MENTONE AVE,00141,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6438254.466121,1830931.3524139998
4307920120,2017-05-15T00:00:00,513.0,,,CA,201711.0,,CHEV,PA,WT,B/O 2501 CIMARRON ST,00506,51.0,22514,FIRE HYDRANT,68.0,6466077.30878332,1834846.1235091
4338758922,2018-08-26T00:00:00,842.0,,,CA,201904.0,,ACUR,PA,GY,1115 INDIANA AVE,00600,56.0,80.69AA+,NO STOP/STAND,93.0,99999.0,99999.0
4317636363,2017-09-25T00:00:00,1547.0,SS446,,CA,201803.0,,MERZ,PA,BK,1801 SAWTELLE BL,111R,51.0,88.13B+,METER EXP.,63.0,6426495.146893,1838662.9784189998
4317123834,2017-10-17T00:00:00,1032.0,,,CA,201712.0,,HOND,PA,WT,342 STANLEY AVE,00471,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6453761.34178586,1850603.49195291
4307305096,2017-05-10T00:00:00,1414.0,,,CA,201706.0,,FORD,PA,GO,3700 SEPULVEDA BLVD,00144,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6434750.234705,1828080.963133
4328084644,2018-03-10T00:00:00,549.0,,,CA,201806.0,,HOND,PA,SL,10433 LARWIN AVE,00317,53.0,80.61,STANDNG IN ALLEY,68.0,6376248.314935,1917379.8082080001
4253295421,2015-02-27T00:00:00,1636.0,LM343,,NV,201508.0,,NISS,PA,WT,600 FULLER AV N,00474,54.0,88.13B+,METER EXP.,63.0,6455740.5,1852357.4
1110627254,2015-08-14T00:00:00,405.0,,,CA,201606.0,,,SU,MA,1800 BLK E DARWIN N,00604,56.0,8069BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4318118895,2017-09-29T00:00:00,1427.0,,,CA,201712.0,,FORD,PA,BK,227 WINDWARD AVENUE,00164,51.0,21211B,BLK BIKE PATH OR LANE,93.0,6419102.905506,1818559.6154919998
4318646603,2017-10-29T00:00:00,35.0,,,CA,201805.0,,KIA,PA,GY,5107 HAROLD WAY,401A,54.0,22500E,BLOCKING DRIVEWAY,68.0,6470655.953265,1858678.2445900002
4302710322,2017-02-19T00:00:00,2159.0,,,CA,201708.0,,JEEP,PA,BL,1000 BLK 65TH ST W,00500,55.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
4310835281,2017-07-01T00:00:00,1107.0,,,CA,201711.0,,TOYT,PA,MR,1800 VAN NESS AVE,00315,51.0,80.56E4+,RED ZONE,93.0,6465820.453776999,1837493.405543
4274317272,2015-12-31T00:00:00,2054.0,176,,CA,201609.0,,NISS,PA,GY,4912 VAN NOORD AVENUE,309R,53.0,80.58L,PREFERENTIAL PARKING,68.0,6436149.7,1880791.7
4268529370,2015-09-29T00:00:00,1125.0,,,CA,201504.0,,PONT,PA,BK,1800 73RD ST W,00551,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4286140180,2016-06-29T00:00:00,717.0,,,CA,201612.0,,TOYT,PA,WT,626 54TH ST W,00500,55.0,80.69AP+,NO STOP/STANDING,93.0,6475413.1,1820057.0
4260268353,2015-06-15T00:00:00,830.0,,,OR,201605.0,,TOYT,PA,BK,6632 HAZELTINE AVE,00363,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6428611.8,1892244.8
4346074596,2019-01-02T00:00:00,2223.0,,,CA,201905.0,,HOND,PA,BK,3106 JAMES M  WOOD BLVD,402B,54.0,80.56E4+,RED ZONE,93.0,6471420.794466,1842862.109092
4294570254,2016-10-17T00:00:00,919.0,,,CA,7.0,,FRHT,CM,BN,626 WILSHIRE BLVD,00659,56.0,80.56E4+,RED ZONE,93.0,6484037.59205,1840004.330302
4292590352,2016-08-19T00:00:00,1702.0,,1448.0,CA,201708.0,,NISS,PA,WT,501 CATALINA ST S,00451,54.0,80.69C,PARKED OVER TIME LIM,58.0,6472200.3,1846316.5
4321441364,2017-12-16T00:00:00,1647.0,,,CA,201710.0,,TOYT,PA,GY,500 WESTERN AV N,00426,54.0,5204A-,DISPLAY OF TABS,25.0,6468048.506597,1851594.930663
4326220695,2018-02-13T00:00:00,1218.0,,,CA,201808.0,,VOLK,PA,BK,316 NORTH SYCAMORE AVENUE,00476,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6457814.585491001,1850403.4665319999
4312635935,2017-07-22T00:00:00,1334.0,,,CA,201805.0,,ACUR,PA,BK,A/F 7135 REMMET AVENUE,00315,53.0,88.64A,TIME LIMIT/CITY LOT,63.0,6380158.57513575,1895646.93865191
4347315755,2019-01-24T00:00:00,850.0,,,CA,201905.0,,HOND,PA,SL,6318 COLGATE AVE,00441,54.0,80.69B,NO PARKING,73.0,6451807.748602,1847766.398819
4338853400,2018-09-11T00:00:00,1216.0,SW310,,CA,201807.0,,TOYT,PA,WT,5700 MELROSE AV,00456,54.0,88.13B+,METER EXP.,63.0,6463661.387697,1852925.770337
4287929402,2016-07-20T00:00:00,1016.0,,,CA,201703.0,,TOYT,PA,SL,6649 RIVERTON AVE,350A,53.0,5200,DISPLAY OF PLATES,25.0,6451000.7,1892163.9
4290358671,2016-08-08T00:00:00,849.0,,,NC,201606.0,,DODG,PA,GY,1420 COURT ST,645A,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483234.8,1846159.0
4311998994,2017-07-12T00:00:00,1216.0,,1009.0,CA,201806.0,,BMW,PA,BK,10800 MASSACHUSETTS AVE,00183,51.0,80.69C,PARKED OVER TIME LIMIT,58.0,6429406.904378,1841557.2091849998
4272616902,2015-12-04T00:00:00,1217.0,,,CA,1.0,,MERC,PA,RD,733 BURLINGTON AVE S,645A,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6478734.5,1842302.4
4341927111,2018-10-29T00:00:00,1227.0,,,CA,201812.0,,NISS,PA,GY,631 POINSETTIA PL N,00472,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6456094.494171,1852537.424171
4255192314,2015-04-03T00:00:00,1233.0,,,CA,201509.0,,INFI,PA,GY,1256 WOODRUFF AVE S,00141,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6431576.3,1845918.0
4305068541,2017-03-09T00:00:00,1800.0,BH333,,CA,,,INFI,PA,OT,2522 1ST ST E,00600,56.0,88.13B+,METER EXP.,63.0,6498584.359426999,1838105.3442040002
4281527390,2016-05-05T00:00:00,1002.0,,,CA,201609.0,,TOYT,PA,GN,10610 ROSE AVE W,00141,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6436549.5,1832838.2
